Genus,ndc407,ndc408,ndc409,ndc410,ndc411,ndc412,ndc413,ndc414,ndc415,ndc416,ndc417,ndc418,ndc419,ndc420,ndc421,ndc422,ndc423,ndc424,ndc425,ndc426,ndc427,ndc428,ndc429,ndc430,ndc431,ndc432,ndc433,ndc434,ndc435,ndc436,ndc437,ndc438,ndc439,ndc440,ndc441,ndc442,ndc443,ndc444,ndc445,ndc446,ndc447,ndc448,ndc449,ndc450,ndc451,ndc452,ndc453,ndc454,ndc455,ndc456,ndc457,ndc458,ndc459,ndc460,ndc461,ndc462,ndc463,ndc464,ndc465,ndc466,ndc467,ndc468,ndc469,ndc471,ndc470,ndc472,ndc473,ndc474,ndc475
Coprococcus_2,0.010917214634968808,0.024551651115081723,0.019834251351761086,0.04206368687657599,0.026967167501391203,0.014222756410256412,0.04457099187713396,0.0347158877501744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000386324125941665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008196014148908639,0.0,0.0031689443454149327,0.0,0.000784419799837706,0.0003361344537815126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042076262053584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017787820847094266,0.02635212434415558,0.050989554700384826,0.020593177288890634,0.041159612908584976,0.016746620148277363,0.07465653970736066,0.043392107472712
Coprococcus_3,0.012055302647108416,0.007411819204552972,0.006746172115821923,0.0024100149510186773,0.0026377295492487473,0.010516826923076926,0.003586880153829088,0.004212051295809415,0.0,0.0,0.0,0.00874624108178227,0.0005874738623917155,0.002615540257112542,0.0,0.0,0.0,0.0011589723778249951,0.006112379409382132,0.0,0.008807075430740413,0.0,0.0,0.0,0.0045954045954045945,0.0,0.0005761316872427984,0.0,0.007390791706208842,0.0,0.0010512363453539922,0.0015937736575777294,0.0,0.0003055767761650115,0.0,0.0,0.0,0.0,0.007775498787991798,0.0,0.003894876158063906,0.005633900179731783,0.0,0.0,0.007761632523423849,0.0,0.00896520285670871,0.0,0.0008808838826362797,0.0,0.0,0.0,0.0,0.0023808412305681343,0.0,0.0008042520455975942,0.004868903377451942,0.0,0.0,0.0005583144779759631,0.0,0.012843540568205958,0.007100871829263479,0.003435953820780649,0.00914383963112032,0.002907338954188646,0.010553859572612295,0.0018541271082318778,0.0011083123425692691
Corynebacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.458512026850646e-05,0.0,0.0,0.0,0.0,0.0,5.955216769890421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Defluviitaleaceae_UCG-011,0.0008008767492834262,2.205898572783623e-05,0.0006316640557885696,0.0,5.5648302726766824e-05,0.00020032051282051287,0.00029582516732611037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039276333554262696,0.0,0.00017366064229628982,5.77080664335261e-05,0.0,0.0,0.0004662004662004661,0.0,0.0,0.0,0.0006614327207891183,0.0,0.0,0.0011953302431832972,0.0,0.00018334606569900687,0.0,0.0,0.0,0.0,0.0,0.0,3.781433163168841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002549864007252947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046202417926538157,0.0007787017719138433,0.000227894257064722,0.0007339166038974834,0.0,0.00013743815283122595,0.0009378297057559302,0.0,0.00014536996656490766,0.000737183067128337,0.0004030226700251889
Desulfovibrio,0.001981116169280054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166748560309755,0.003992830827441999,0.014952994300096232,0.0013780016716741594,0.002554552833882444,0.0,0.0,0.0015710533421705078,0.002636831407591877,0.005247032263666471,0.004708978220975729,0.025128267280733644,0.0076010486806616494,0.0,0.0,0.0,0.0,0.002904552382595693,0.0034199555655408274,0.0,0.0,0.0,0.0,0.0,0.0,0.006378082868747396,0.0,0.0,0.005629374175879909,0.0007562866326337681,0.002523157749205032,0.0,0.0,0.0,0.003795779544130635,0.0014815377602188122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010281675056227917,0.0012577324880002055,0.0021010255355411243,0.006970883157273849,0.003824091778202676,0.0,0.0,0.0,0.0,0.0015118476522750397,0.0,0.0
Dialister,0.14786713876243468,0.0,0.0,0.01977104857965322,0.007579298831385641,0.018629807692307692,0.0,0.0,0.03329097839898348,0.008654555843908477,0.0,0.0,0.0,0.0,0.0,0.0,0.02024901265144922,0.002691391410726933,0.026707906816898632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00430727023319616,0.0,0.0,0.0,0.0,0.0,0.00037868542061130633,0.0,0.0,0.0,0.0,0.0,0.0008950214432220775,0.0,0.0020041595764794854,0.013549011475183184,0.09880954314391048,0.05056338028169013,0.0,0.0,0.0,0.0,0.0809663483614623,0.0,0.0,0.0,0.0,0.0,0.014939716931679189,0.0,0.0,0.0005355039091785371,0.0,0.0,0.0,0.12215848735925215,0.0,0.02006597031335899,0.0,0.006811479835527684,0.015729030382323005,0.0,0.0
Dielma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046882325363338024,0.0026204621953147943,0.0043690015757054885,0.0,0.0,0.0,0.0007690758272142974,0.0012156244960740286,0.00893320868390984,0.0,0.0005092514004413513,0.0,0.0,0.0,0.0,0.0,0.0008737112758680945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003025146530535073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006466062542755671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001434393265054427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorea,0.026681841173495195,0.00368385061654865,0.006594572742432666,0.0020529756990159105,0.0008013355592654423,0.012119391025641026,0.001972167782174069,0.002924290390084242,0.0,0.0,0.0,0.009925509542247295,0.004211888877825349,0.0012337454042983692,0.010888472225359751,0.007042926037339448,0.003681638663899859,0.00820294894082802,0.010040012764808402,0.024866785079928948,0.002865400597888782,0.014392391768521407,0.0,0.0018861162979309303,0.015211455211455208,0.0,0.004087791495198903,0.0,0.011215598309032874,0.001797348910357223,0.006429300546947604,0.008221215783671786,0.002596700027048958,0.007181054239877769,0.0,0.0,0.0,0.004021655065738593,0.004176766735036362,0.0,0.0028360748723766306,0.013825521913452229,0.0,0.0,0.008396855645545492,0.0,0.006571949551739859,0.0,0.004470017149122397,0.0,0.009462828649138715,0.0,0.0,0.003921385556229869,0.0,0.006329113924050633,0.0141589948792568,0.0005712041697904397,0.0,0.004730980576533161,7.373049493270418e-05,0.023369449755683013,0.004181624521677383,0.0007902693787795492,0.003985776249462704,0.0,0.011833115278383481,0.0008935552328828327,0.0005709487825356841
Eggerthella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003285870755750273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003772232595861861,0.002424242424242424,0.0,0.001179698216735254,0.00023631350925561246,0.0,0.0,0.0,0.000504694991566281,0.0,0.0,0.0,0.002611234174894011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027351466342501146,0.0,0.0,0.0,0.004193109700815957,0.0,0.0,0.0003267821296858223,0.0,0.0,0.0018468254190334957,0.0,0.0,0.0020496018336222856,0.0011059574239905628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eisenbergiella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012273854235707093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012447299739008237,0.0,0.0,0.0,0.0,0.00044932946218719747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011316982613973087,0.0,0.0,0.005556598209019252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enterococcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0771629894882754,0.001071403061831861,0.0,0.0,0.0,0.0,0.0,0.0,0.009304504986946915,0.0,0.0,0.0,0.030601486038924788,0.0,0.06411344079505513,0.0063562119240272354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011306340718105425,0.0,0.004694353572843165,0.004293237378963138,0.0,0.0,0.0,0.0,0.008571823586340382,0.0006496353921361636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074102485424977,0.0,0.0,0.0,0.0,0.0033915247581307356,0.0,0.0,0.0005362217813287577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erysipelatoclostridium,0.0,0.0007941234862021042,0.000934862802567083,0.0,0.0,0.0,0.0002341949241331707,0.00018779846541825413,0.0,0.041653770148329806,0.0,0.0,0.0,0.0,0.007115910271760004,0.002459055531681231,0.0,0.004790419161676646,0.0,0.010474080313489953,0.0,0.0014542432741248576,0.0,0.0,0.019167499167499165,0.0,0.021289437585733886,0.027464881186818953,0.0013803813303425077,0.002121870241393944,0.0003504121151179973,0.004728195184147264,0.002867189613199891,0.0012834224598930481,0.0,0.07078204996552585,0.0008802680956866867,0.0037122969837587007,0.0006899123624836848,0.007657977482503298,0.003441104178483645,0.0,0.0,0.014859154929577461,0.0008138796252183575,0.0,0.0,0.0,0.00028113315403285524,0.0,0.0008499546690843156,0.008458646616541353,0.0,0.0023808412305681343,0.024287960859688974,0.0,0.04975235750062962,0.0028560208489521984,0.0,0.0028650348211924424,0.0,0.0,0.0,0.0,0.0006252198038372868,0.0,0.0,0.0,0.0
Erysipelotrichaceae_UCG-003,0.0029505985499915697,0.0007279465290185955,0.0034867855879529043,0.0013388971950103763,0.0025486922648859205,0.018830128205128204,0.001959841733535481,0.0021596823523099226,0.0,0.0,0.0,0.0,0.0,0.0,0.014480312648248133,0.0035095258558945725,0.0010040832719726887,0.02365591397849462,0.0,0.0,0.0,0.007282757983910993,0.0,0.0,0.000253080253080253,0.0,0.006694101508916325,0.002389392149140081,0.0,0.0011233430689732643,0.04051068756951109,0.00039844341439443235,0.0010008114687584525,0.017478991596638654,0.0,0.0,0.0,0.0,0.011597986201752753,0.0,0.0,0.0,0.0,0.0,0.006630141337144668,0.0,0.0,0.09857331835056825,0.0,0.0,0.0,0.0,0.0,0.034358806778395035,0.0,0.01090985383593258,0.006575817779891992,0.0,0.0006930362688980725,0.0010872439834268756,0.0,0.000849798172933928,0.00043394216734387935,0.0004810335349092908,0.0,0.0010798687544129255,0.01843291176043029,0.0007595219479504077,0.0007052896725440804
Erysipelotrichaceae_UCG-004,0.0,0.0,0.0,0.00015620467275121057,0.0005564830272676682,0.0006009615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003219367716180542,0.000540049586371112,0.0,0.00018606497388888197,0.0,0.0,7.544465191723721e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00016758840288252049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020615722924683893,0.0,0.00045686754994393004,0.001424625672336095,0.0,0.0
Eubacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019654474341083755,0.0,0.0012830952204703038,0.0,0.0,0.0,0.0,0.0,0.0,0.0009303248694444098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faecalibacterium,0.15322036756027652,0.13191273465246062,0.10455303451412404,0.12898042978599958,0.1254869226488592,0.13341346153846154,0.20499451490835588,0.21109888930621895,0.0,0.032332563510392605,0.0,0.002437154818294385,0.22342925420691023,0.05924445431440767,0.010414078207242416,0.015207945375543147,0.0008702055023763303,0.09448200373446654,0.17357684660136968,0.08650271923238907,0.061475867372886586,0.08009879620973422,0.0,0.01605084969539222,0.000759240759240759,0.0,0.001673525377229081,0.0,0.08782676214304205,0.012082178786290223,0.03371573959809253,0.0064547833131898035,0.01403840952123343,0.07006875477463713,0.0,0.0,0.0,0.1379737045630317,0.0920566846914041,0.0,0.12062771790508602,0.14205723766072167,0.0,0.0,0.052743369858662834,0.0,0.049688497188877086,0.0,0.04354752555968928,0.0,0.0,0.0,0.0,0.09971523271555952,0.0,0.06503951325267501,0.0005316618630550972,0.0,0.006237326420082652,0.03413064558784638,0.0003887607914633492,0.1057419317457558,0.08880034715373383,0.12012094557449149,0.07377593685279984,0.08319142750342655,0.12536705916557636,0.16291745783536246,0.10361041141897563
Faecalitalea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000154529650376666,0.0,0.0,0.0001364476475185134,0.0,0.0,0.0,0.0004795204795204794,0.0,0.0027160493827160497,0.0020217933569646844,0.0,0.0,0.0,0.0006375094630310917,0.0,0.0003055767761650115,0.0,0.0,0.11454295553873955,0.0,0.0,0.016786692362308557,0.0,0.00020738282870178348,0.0,0.0,0.0,0.0006576845744780804,0.0,0.0031862082699173583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014830567758905343,0.08425261504408986,0.0035678533843271137,0.0,0.058300713174969175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Family_XIII_AD3011_group,0.004889563311414601,0.0010147133434804665,0.0013138612360402246,0.0008256532702563988,0.0001892042292710072,0.0018028846153846155,0.00014791258366305519,0.0003621827547352044,0.0,0.0,0.0,0.0,0.0,0.0,0.0015587232023855245,0.0073532922694933885,0.0,0.00028330435902388767,0.0001718339592998993,0.0,0.0017117977597777138,0.0016850755398589619,0.0,0.0009053358230068467,0.005914085914085912,0.0,0.0017832647462277093,0.0,0.0005751588876427115,0.03389999750368207,0.0012188247482365125,0.011262667180215954,0.0010008114687584525,0.0007639419404125286,0.0,0.0,0.03488641452905658,0.0,0.0,0.0,0.0,0.0005530208765380893,0.0,0.0,0.002143878037160551,0.0,0.004900471053031455,0.0,0.0,0.0,0.01348594741613781,0.0,0.0,0.00023341580691844455,0.0,0.0016434715714385621,0.008590536418837624,0.028845810574417204,0.03478015349469955,0.007478475507625401,0.01128746849697035,0.00417173648531201,0.0,0.0004466739967014843,0.00046891485287796515,0.00041533413631266374,0.0018607355720308184,0.00017871104657656654,6.717044500419813e-05
Family_XIII_UCG-001,0.0006744225257123589,0.000970595372024794,0.0017686593562079946,0.0008925981300069175,6.677796327212018e-05,0.0,0.001417495593437612,0.0007511938616730165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031036623215394176,0.0,3.86324125941665e-05,0.0,0.0,0.0,0.0004847477580416192,0.0,0.0,0.0010256410256410254,0.0,0.00013717421124828533,0.0,0.00227187760618871,7.488953793155095e-05,0.0009141185611773844,0.0,0.0002975385447660264,0.0020473644003055767,0.0,0.0,0.0,0.0,0.0,0.0,0.0008319152958971449,0.0003802018526199363,0.0,0.00021126760563380275,0.0003970144513260281,0.0,0.0,0.0,0.000665348464544424,0.0,0.0,0.0,0.0,0.0004668316138368891,0.0,0.0004895447234072312,0.0009793771161541265,0.0,0.00017967606971431506,0.0005142370191883871,9.383881173253257e-05,0.0013519516387585217,0.0009467829105684639,0.0008246289169873557,0.0014458207963737259,0.0,0.00017444395987788915,0.0012956550876801075,0.0009403862300587739
Family_XIII_UCG-002,0.00012645422357106728,0.0,0.00020213249785234225,0.00024546448575190233,7.790762381747355e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001718339592998993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002405167674546454,0.0,0.0,0.0,0.0,0.0
Finegoldia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002976119616199615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.202165796296065e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023471767864215827,0.0,0.0,0.0,0.0,0.0,0.00017281902391815289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034527342716934563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Flavonifractor,0.0004215140785702243,0.0,0.0004295315579362273,0.0015174168210117598,0.0006343906510851418,0.0,0.00011093443774729138,6.707088050651933e-05,0.0,0.00039284778933834907,0.0,0.007684899467363748,0.0061037538584088405,0.0019246428307054559,0.002914134682720763,0.0015757054863200118,0.0,0.003554181958663318,0.0010310037557993957,0.003515775210122502,0.005830035848518301,0.0017197003797190776,0.0,0.008034855429185764,0.004169164169164168,0.0,0.004170096021947874,0.007903374031771038,0.005291461766312946,0.005067525400034949,0.003976415741121622,0.002735978112175102,0.004327833378414929,0.00721161191749427,0.0,0.0640339167045638,0.02259354778929162,0.0030935808197989174,0.0001305239604698863,0.0023328938026168987,0.00499149177538287,0.0025231577492050316,0.0,0.07429577464788731,0.006193425440686038,0.0,0.007369700653396143,0.0014793109824616305,0.0023240340733382695,0.0,0.02668857660924751,0.012593984962406015,0.0,0.0014471780028943563,0.3087541499213699,0.0018532764528988038,0.013599350812883014,0.022705365749169978,0.003696193434123052,0.022090153095706857,0.01567108155933294,0.0003862718967881491,0.0,0.002233369983507422,0.0,0.0,0.0004651838930077045,0.000245727689042779,0.0
Fusicatenibacter,0.012139605462822457,0.009286832991419051,0.016019000454798125,0.002878628969272309,0.005075125208681135,0.015725160256410256,0.007297020794044056,0.008035091484681017,0.0,0.0,0.0,0.004815346213565519,0.0009260181220750769,0.00022207417277370642,0.0015135428197076833,0.004201881296853365,0.0,0.009709613032000514,0.016815180302918713,0.0026734540660306523,0.0012652418224443972,0.008079129300693653,0.08289904254029815,0.00816688357004093,0.002091242091242091,0.0,0.0021947873799725653,0.0,0.0005751588876427115,0.0,0.007160595395889512,0.001700025234749578,0.0018393291858263452,0.0028113063407181056,0.0,0.0,0.0014825567927354722,0.005104408352668214,0.014189819131083354,0.0015214524799675427,0.030667422953299297,0.013272501036914143,0.0,0.0,0.002004922979196442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014938611642780451,0.0,0.005909504161130149,0.0046450457509024275,0.005355039091785372,0.0,0.0012855925479709678,0.0,0.003244683933020452,0.008284350467474059,0.0,0.012621624789965227,0.0020766706815633184,0.011687745311818574,0.0027030045794705694,0.0026196473551637275
Fusobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6506410996881137,0.06196281040927597,0.6850202556786833,0.022563336543564145,0.006591655879717213,0.0012337454042983692,0.0023041995165699056,0.016330038676407397,0.20048195997054682,0.0004507114802652758,0.0,0.0038820017945102626,0.0,0.0023891139503479804,0.0,0.0,0.0,0.0,0.0,0.00023631350925561246,0.0,0.0,0.0,0.0,0.012577765756018391,0.0,0.0,0.000836181730162689,0.0,0.0,0.005724407980607871,0.0,0.0,0.0,0.10537086060448575,0.0,0.00043671589645863086,0.0,0.017740464974927827,0.0,0.005725745237135818,0.0,0.0,0.0,0.14655569193003987,0.0,0.002795736501834702,0.0,0.0,0.0,0.0,0.0037392377538127005,0.00018767762346506514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gemella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001493577616250124,0.0,0.0,0.0,0.0,0.00028330435902388767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007146260123868505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006464693955511151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gordonibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015984015984015982,0.0,0.0,0.0,0.0,0.00019970543448413587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017068972874557272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010633237261101945,0.0,0.0,0.0003526196703006083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granulicatella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019546335850186797,0.00015723579472867,0.0003684158120083639,0.0,0.0,0.0,0.0,0.0004893438928594424,0.0,0.0,0.0,0.000692496797202313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005407421219466718,0.0,0.0,0.0,0.0,0.0,0.0005756709544227406,0.0,0.0,0.0,0.00012182436674757059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Holdemania,0.0,0.00044117971455672454,0.0,0.00024546448575190233,0.000244852531997774,0.0,0.00014791258366305519,0.00029511187422868513,0.0,0.0,0.029098819338261955,0.006996992865425816,0.0013940057751667824,0.0010610210476965974,0.0013780016716741594,0.0026261758105333532,0.002577147064729901,0.00028330435902388767,0.0005891450033139405,0.0003112925967295966,0.0010667725169629231,0.0015234929538450886,0.0013331717367591808,0.0015277542013240539,0.00026640026640026635,0.0,0.0,0.0,0.0008914962758462028,0.0010734167103522304,0.000898883251824428,0.0005843836744451674,0.00035163646199621305,0.0011000763941940413,0.0,0.0,0.0,0.0,0.0002610479209397726,0.0009128714879805256,0.0,0.0012788607769943312,0.0,0.0,0.0011314911862791801,0.0,0.000569822215468774,0.0,0.0008902549877707082,0.0,0.002379873073436084,0.0,0.0,0.0013538116801269785,0.0,0.0005594796838939785,0.0,0.0,0.0004363561693061937,0.001138667685345714,8.043326719931365e-05,0.0011588156903644474,0.0,0.0005841121495327103,0.0004298386151381347,0.0,0.0,0.0,0.0
Hungatella,0.0,0.0,0.0,0.0001785196260013835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025747361386819715,0.004590261873942047,0.001554519209415945,0.011182144712765718,0.0008117270687103093,0.0,7.7264825188333e-05,0.00036821562707121274,0.002160736847887788,0.013347060793629132,0.009117874496497123,0.016927241142487778,0.002772590957958468,0.0,0.0,0.0,0.0,0.00020130561067494904,0.0038443296138196154,0.0,0.0,0.0004057343792263997,0.00036669213139801373,0.0,0.05529068317514342,0.003675505381990025,0.0,0.0,0.0037022010345876865,0.00041595764794857246,0.004182220378819299,0.0,0.0005633802816901408,0.0,0.0,0.0,0.0,0.0001593087872852846,0.0,0.0,0.0,0.0,0.0,0.0,0.0002447723617036156,0.0,0.0018921138124308315,0.003336841294694422,0.0009623578501954101,0.0066290417716767655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hydrogenoanaerobacterium,0.0,0.0,0.0,0.0005355588780041505,4.451864218141346e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.150988345888867e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.985271724206794e-05,0.0,0.0005312578858592431,0.0,0.0,0.0,0.0,0.0004324123978811794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003927028667309273,0.0,0.0006170844230260646,0.0005094106922623198,0.00019313594839407455,0.0,0.00041231445849367786,0.0,0.0,0.00023259194650385225,0.0,0.0
Intestinibacter,0.0006744225257123589,0.00044117971455672454,0.00020213249785234225,0.0,0.00020033388981636056,0.0003004807692307692,0.00039443355643481383,0.00017438428931695028,0.0,0.0030832599223828004,0.0,0.001592012421627784,0.0038235586976003177,0.004194734374614454,0.0007228861228454605,0.002029317671775773,0.0,0.003979138497199149,0.016569703218204574,0.005328596802841917,0.0021583536971110304,0.0004501229181815035,0.0,0.007469020539806486,0.0021844821844821836,0.0,0.005075445816186558,0.0012078246028620191,0.0,0.010908909358695922,0.0003961180431768666,0.008699347880945106,0.004922910467946983,0.006294881588999235,0.0,0.035310340780729685,0.003660062082065697,0.0,0.0,0.00618724008520134,0.0014747589336358477,0.005046315498410064,0.0,0.010352112676056334,0.0,0.0,0.000569822215468774,0.02997027153891015,0.00030924646943614073,0.0,0.04164777878513147,0.0,0.0,0.0,0.015463917525773195,0.0,0.003833561854660438,0.0030345221520117114,0.024743961600657106,0.0005876994505010139,0.002077859402648936,0.0017961643200648928,0.00039449287940352665,0.0,0.0,0.0,0.0012211077191452242,0.000491455378085558,0.00023509655751469347
Intestinimonas,0.0006322711178553364,0.0008603004433856129,0.0007832634291778263,0.001026487849507955,0.0010795770728992764,0.0,0.0009367796965326828,0.001193861673016044,0.0,0.0037618151948763125,0.0,0.0010220326657363551,0.0008861893856417403,7.402472425790214e-05,0.0023041995165699056,0.003581148832545482,0.0005689805207845235,0.00025754941729444334,0.0013255762574563659,0.0003845379136071487,0.0011784115012962524,0.002331405883914454,0.0,0.0004715290744827326,0.004355644355644355,0.0,0.003155006858710563,0.0,0.009145026313519112,0.0017973489103572232,0.001279765985648338,0.012803315049207759,0.0020286718961319986,0.00959511077158136,0.0,0.0,0.0027797939863790106,0.0029389017788089716,0.0011933619242961034,0.0309362004260067,0.005218377765173,0.0012442969722107008,0.0,0.035070422535211254,0.003195966333174526,0.0,0.004482601428354355,0.008946986615080437,0.004423161623450255,0.002199545667616197,0.013202629193109704,0.0,0.0,0.0,0.11078105888520008,0.0018882439331421776,0.0025463805020007287,0.004641033879547323,0.0008470443286531995,0.01528018571302636,0.0024129980159794096,0.0006952894142186682,0.0009467829105684639,0.0011338647608576142,0.0012895158454144043,0.0009552685135191265,0.0005233318796336676,0.0008041997095945495,0.0007052896725440804
